exchangeIDs	exchangeMets	exp_HS_578T	HS_578T	exp_RPMI_8226	RPMI_8226	exp_HT29	HT29	exp_MALME_3M	MALME_3M	exp_SR	SR	exp_UO_31	UO_31	exp_MDMAMB_231	MDMAMB_231	exp_HOP62	HOP62	exp_NCI_H226	NCI_H226	exp_HOP92	HOP92	exp_O_786	O_786
HMR_9063	glutamine	-0.226698917	-0.226698917	-0.146252447	-0.00821886964109559	-0.228850691	-0.0147064220773227	-0.122203241	-0.00730123105397042	-0.219496506	-0.219496506	-0.124230534	-0.00557649950424859	-0.078432974	-0.0060917743499205	-0.091938612	-0.00626911661766005	-0.094750789	-0.094750789	-0.123594044	-0.0109761073222079	-0.109775824	-0.109775824
HMR_9064	tyrosine	-0.007986935	-0.00682323417693365	-0.003674763	-0.00321606635837367	-0.008123502	-0.00575466351947357	-0.004482545	-0.00366686447643225	-0.006833216	-0.00492617937905904	-0.002693864	-0.00217570279399076	-0.003180849	-0.00238372810436392	-0.00311885	-0.00245130145114064	-0.004976546	-0.00360293556823353	-0.004926558	-0.00427725673247722	-0.003969672	-0.00441519508979275
HMR_9066	arginine	-0.027206388	-0.0122487576588837	-0.006832754	-0.00577333511017069	-0.011382525	-0.0103305085287469	-0.00129978	-0.00658258725629325	-0.005431378	-0.00884325172397948	-0.006102876	-0.00390572206233807	-0.007139201	-0.00427915957710031	-0.001574063	-0.00440046415604409	-0.00338457	-0.00646782500665944	-0.012814136	-0.00767833549346045	-0.009856139	-0.0079259561183445
HMR_9067	glycine	-0.000802262	1.99377854544037	-0.000306523	-0.00851105926766177	0.003908824	0.296564599426867	0.016061208	0	0.008171299	0.718685182446045	0.004334714	0	0.006385996	0.00618709641983003	0.002939872	0.00636248673013966	0.000604886	1.37784195198736	-0.00039991	0.146320927537644	0.0025653	1.36214082663173
HMR_9068	proline	0.000605661	-0.0123220744564134	-0.000675569	-0.00580701997876583	0.005380916	-0.0290252154215951	-0.001069608	-0.00662198833112319	0.00710491	-0.00889618434900217	0.001186608	-0.0039121626791929	0.001436971	-0.00430477313604636	0.001361038	-0.00442680380195353	0.002203858	-0.00650653915463077	0.002435376	-0.00772429533562707	0.000231007	-0.00797339813133401
HMR_9069	serine	-0.0325857	-4.04713745444671	-0.016314407	-0.00901681059859206	-0.033339735	-0.32788187703098	-0.024670565	-0.112930948511456	-0.031649758	-2.575960099097	-0.011636228	-0.0118438660957952	-0.016568732	-0.0831978401355321	-0.017833616	-0.0197013093240581	-0.021499214	-2.47264693730695	-0.022222852	-0.169625543944311	-0.030117158	-2.70376533602809
HMR_9070	aspartate	-0.001934168	-4.13916428060322	-0.000782986	-0.128274186239985	-0.004150227	-1.57913478413579	0.001500354	-1.04500631108629	-0.012462967	-0.385651310612598	0.000128843	-0.64699630884871	-0.00113204	-0.64484097875108	-0.006761827	-0.728971123487911	0.002611711	-0.0185103069726038	-0.000494245	-0.642197690213457	-0.000684778	-0.022673760711911
HMR_9071	glutamate	0.02678411	-3.54205288939057	0.056588804	-0.0104140880922896	0.042193442	0	0.016112564	-0.0593930070236698	0.011390914	0	0.038522979	-0.00704524037579813	0.00917449	-0.00771820987617375	0.016202008	-0.00793234969541486	0.01664521	0	0.015988165	-0.0138039201894565	0.018807129	0
HMR_9083	choline	-0.002044274	-0.00557893578512327	-0.000545279	-0.00262443315792564	-0.000966912	-0.00470523177244407	-0.001938647	-0.00299816786530967	-0.000844902	-0.00402263371067781	-0.000249379	-0.00177893735733434	-0.000990661	-0.0019490267633488	-0.000451292	-0.00200427730182916	-0.001591875	-0.00294013323031163	-0.00136736	-0.00349724779015284	-0.000571763	-0.00361003143758653
HMR_9087	ornithine	0.007885861	0	0.000643202	0	0.003060358	0	-0.002311655	0.0454504810878862	-0.001427155	0	0.001458248	0	0.001948405	0	0.001635996	0	-0.001200326	0	0.009506915	0	0.01603422	0
HMR_9133	pyruvate	2.51e-07	0	6.64e-08	0	1.15e-07	0	2.87e-07	0	1.52e-07	0	5.61e-08	0	5.85e-08	0	3.08e-08	0	4.95e-08	0	1.05e-07	0	5.76e-08	0
HMR_9135	L-lactate	1.392205968	6.24452166598298	0.679121284	1.16630652794712	1.166895089	2.93671815082229	0.932104298	1.96917930051205	1.118142634	2.2455995829935	0.767588362	1.04800825191974	0.743240244	1.23891204138895	0.317551752	1.1871777769609	0.552731028	1.12475704233752	0.687740829	1.07969480803918	0.992967126	2.12950019837954
HMR_9146	folate	4.25e-05	-2.59409066616767	-5.73e-06	-0.00204972435936539	-2.34e-06	-0.369287581213288	1e-05	-0.198658254560941	8.51e-06	-0.723904053796919	-9.39e-06	-0.10985809310105	8.43e-07	-0.142524241412498	-3.16e-06	-0.125526670731744	-6.98e-06	-0.32504175113381	-1.4e-05	-0.160386931637514	-1.4e-05	-1.11675518532221
HMR_9259	AKG	2.25e-05	0	1.03e-05	0	1.33e-05	0	1.95e-05	0	1.05e-05	0	6.34e-06	0	4.48e-06	0	8.71e-06	0	2.8e-06	0	8.67e-06	0	1.24e-05	0
HMR_9292	L-carnitine	-1.19e-05	0	-2.09e-05	0	-2.46e-05	0	-1.83e-05	0	-4.72e-05	0	1.17e-06	0	-5.56e-06	0	-2.19e-05	0	-1.2e-05	0	-2.58e-05	0	9.89e-06	0
