Rxn_ID	Metabolite	experimental	predictions
HMR_9034	glucose	-0.594208072	-0.719551557697628
HMR_9039	isoleucine	-0.007304317	-0.00283410426521382
HMR_9040	leucine	-0.00911516	-0.0060901140197475
HMR_9041	lysine	-0.013165857	-0.00523713118264431
HMR_9042	methionine	-0.002318728	-0.00143080992030212
HMR_9043	phenylalanine	-0.003510565	-0.00265983895440779
HMR_9044	threonine	-0.008527731	-0.00370999381882954
HMR_9045	tryptophan	-0.000954767	-0.000660373809370211
HMR_9046	valine	-0.009105286	-0.00431994533629679
HMR_9061	alanine	0.032353203	-0.00859403138027621
HMR_9062	asparagine	-0.002382279	-0.00366874338539006
HMR_9063	glutamine	-0.123594044	-0.0156349613940699
HMR_9064	tyrosine	-0.004926558	-0.00174265310806028
HMR_9066	arginine	-0.012814136	-0.0046501322409819
HMR_9067	glycine	-0.00039991	-0.0147758639846588
HMR_9068	proline	0.002435376	-0.0078235952693443
HMR_9069	serine	-0.022222852	-0.0100695357668701
HMR_9070	aspartate	-0.000494245	-0.00161307660680189
HMR_9071	glutamate	0.015988165	-0.000465877978252473
HMR_9083	choline	-0.00136736	-0.000340546518819601
HMR_9087	ornithine	0.009506915	0
HMR_9133	pyruvate	1.04932e-07	0
HMR_9135	L-lactate	0.687740829	1.31212968616745
HMR_9146	folate	-1.39812e-05	0
HMR_9259	AKG	8.67453e-06	0
HMR_9292	L-carnitine	-2.58419e-05	0
humanGrowthOut	biomass	0.02270517	0.0152864307724586
