Rxn_ID	Metabolite	experimental	predictions
HMR_9034	glucose	-0.594208072	-508.779213090112
HMR_9039	isoleucine	-0.007304317	-7.81345558890514
HMR_9040	leucine	-0.00911516	-14.7864199391631
HMR_9041	lysine	-0.013165857	-13.60621611369
HMR_9042	methionine	-0.002318728	-3.57987009053423
HMR_9043	phenylalanine	-0.003510565	-5.64996888201706
HMR_9044	threonine	-0.008527731	-872.620287708782
HMR_9045	tryptophan	-0.000954767	-1.49420664648385
HMR_9046	valine	-0.009105286	-10.490575830522
HMR_9061	alanine	0.032353203	-12.1092996975462
HMR_9062	asparagine	-0.002382279	-5.80561540769246
HMR_9063	glutamine	-0.123594044	-19.1195028656377
HMR_9064	tyrosine	-0.004926558	-4.29671480386166
HMR_9066	arginine	-0.012814136	-8.2648305133638
HMR_9067	glycine	-0.00039991	0
HMR_9068	proline	0.002435376	-7.76676163120251
HMR_9069	serine	-0.022222852	-26.737363341371
HMR_9070	aspartate	-0.000494245	0
HMR_9071	glutamate	0.015988165	-8.87488468493754
HMR_9083	choline	-0.00136736	-1.62586179686406
HMR_9087	ornithine	0.009506915	0
HMR_9133	pyruvate	1.04932e-07	0
HMR_9135	L-lactate	0.687740829	887.098950515542
HMR_9146	folate	-1.39812e-05	-91.761749268317
HMR_9259	AKG	8.67453e-06	0
HMR_9292	L-carnitine	-2.58419e-05	0
humanGrowthOut	biomass	0.02270517	33.0459714809769
